GaugeID,Start Date,End Date,Peak Flood Level (m),Peak FL Date,Num Peak FL,Peak Discharge Q (cumec),Peak Discharge Date,Flood Volume (cumec),Event Duration (days),Time to Peak (days),Recession Time (day),Flood Type
INDOFLOODS-gauge-1078-6,1961-05-06,1961-05-06,10.8,1961-05-06,1,222.73,1961-05-06,222.73,1,1,1,Severe Flood
INDOFLOODS-gauge-1078-7,1962-03-09,1962-03-09,1538.0,1962-03-09,1,278.1,1962-03-09,278.1,1,1,1,Severe Flood
INDOFLOODS-gauge-1078-8,1962-11-30,1962-11-30,7.78,1962-11-30,1,355.34,1962-11-30,355.34,1,1,1,Severe Flood
INDOFLOODS-gauge-1078-9,1970-09-07,1970-09-11,7.14,1970-09-08,2,5040.74,1970-09-07,23368.34,5,2,4,Severe Flood
INDOFLOODS-gauge-1078-10,1970-09-14,1970-09-16,7.085,1970-09-15,1,4566.43,1970-09-14,13187.52,3,2,2,Severe Flood
INDOFLOODS-gauge-1078-11,1971-07-29,1971-09-24,8.97,1971-09-05,1,7075.08,1971-09-05,325714.46,58,39,20,Severe Flood
INDOFLOODS-gauge-1078-12,1971-10-05,1971-10-08,7.255,1971-10-06,1,3954.93,1971-10-06,15078.47,4,2,3,Severe Flood
INDOFLOODS-gauge-1078-13,1978-09-04,1978-09-08,7.235,1978-09-06,1,4504.47,1978-09-06,21272.43,5,3,3,Severe Flood
INDOFLOODS-gauge-1078-14,1978-09-19,1978-09-23,7.145,1978-09-21,1,4381.56,1978-09-20,20623.12,5,3,3,Severe Flood
INDOFLOODS-gauge-1078-15,1978-09-28,1978-10-19,9.45,1978-10-01,1,6760.0,1978-10-01,122537.3,22,4,19,Severe Flood
INDOFLOODS-gauge-1078-16,1980-08-29,1980-09-02,7.35,1980-08-31,1,5346.85,1980-08-31,24453.94,5,3,3,Severe Flood
INDOFLOODS-gauge-1078-17,1984-08-11,1984-08-21,7.22,1984-08-18,1,4760.66,1984-08-21,48728.7,11,8,4,Severe Flood
INDOFLOODS-gauge-1078-18,1984-08-30,1984-09-19,7.535,1984-09-12,1,4878.52,1984-09-10,90168.91,21,14,8,Severe Flood
INDOFLOODS-gauge-1078-19,1987-08-26,1987-09-21,8.33,1987-09-01,1,4745.56,1987-09-01,115523.71,27,7,21,Severe Flood
INDOFLOODS-gauge-1078-20,1990-08-18,1990-08-18,7.035,1990-08-18,1,3188.02,1990-08-18,3188.02,1,1,1,Severe Flood
INDOFLOODS-gauge-1078-21,1990-10-06,1990-10-11,7.317,1990-10-08,1,3646.18,1990-10-08,20818.62,6,3,4,Severe Flood
INDOFLOODS-gauge-1078-22,1993-09-18,1993-09-20,7.13,1993-09-19,1,3506.06,1993-09-19,10124.92,3,2,2,Severe Flood
INDOFLOODS-gauge-1078-23,1995-09-29,1995-10-09,7.83,1995-10-02,1,5320.78,1995-10-02,52912.71,11,4,8,Severe Flood
INDOFLOODS-gauge-1078-24,1996-08-11,1996-08-16,7.195,1996-08-13,1,4524.92,1996-08-13,26145.31,6,3,4,Severe Flood
INDOFLOODS-gauge-1078-25,1996-08-27,1996-08-31,7.17,1996-08-28,2,4884.5,1996-08-28,22988.94,5,2,4,Severe Flood
INDOFLOODS-gauge-1078-26,1997-08-22,1997-08-22,7.037999999999999,1997-08-22,1,4113.6,1997-08-22,4113.6,1,1,1,Severe Flood
INDOFLOODS-gauge-1078-27,1997-09-22,1997-10-02,7.17,1997-09-24,1,4028.56,1997-09-29,42434.57,11,3,9,Severe Flood
INDOFLOODS-gauge-1078-28,1998-09-08,1998-09-24,7.705,1998-09-14,2,5107.86,1998-09-14,79680.83,17,7,11,Severe Flood
INDOFLOODS-gauge-1078-29,1999-08-17,1999-08-23,7.3,1999-08-19,1,4309.24,1999-08-20,29073.97,7,3,5,Severe Flood
INDOFLOODS-gauge-1078-30,1999-08-28,1999-09-09,7.52,1999-09-03,1,4904.58,1999-09-03,57269.02,13,7,7,Severe Flood
INDOFLOODS-gauge-1078-31,1999-09-18,1999-10-13,8.9,1999-09-30,1,8800.0,1999-09-30,153362.29,26,13,14,Severe Flood
INDOFLOODS-gauge-1078-32,1999-10-23,1999-10-26,7.17,1999-10-24,1,3909.6,1999-10-25,15159.55,4,2,3,Severe Flood
INDOFLOODS-gauge-1078-33,2000-07-26,2000-08-03,7.42,2000-07-29,1,4126.62,2000-07-29,35125.06,9,4,6,Severe Flood
INDOFLOODS-gauge-1078-34,2000-09-19,2000-10-08,10.27,2000-09-24,1,6650.0,2000-09-24,103670.0,20,6,15,Severe Flood
INDOFLOODS-gauge-1078-35,2004-09-20,2004-09-23,7.195,2004-09-21,1,3961.0,2004-09-22,15149.0,4,2,3,Severe Flood
INDOFLOODS-gauge-1078-36,2004-10-11,2004-10-17,7.415,2004-10-13,2,4397.0,2004-10-15,28691.0,7,3,5,Severe Flood
INDOFLOODS-gauge-1078-37,2006-07-16,2006-07-16,7.05,2006-07-16,1,4913.0,2006-07-16,4913.0,1,1,1,Severe Flood
INDOFLOODS-gauge-1078-38,2006-09-25,2006-10-08,8.305,2006-09-29,1,7427.6,2006-09-29,86195.2,14,5,10,Severe Flood
INDOFLOODS-gauge-1084-1,2010-08-02,2010-08-02,9.92,2010-08-02,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-1084-2,2010-10-26,2010-10-26,8.14,2010-10-26,1,,,,1,1,1,Flood
INDOFLOODS-gauge-1085-1,2012-06-21,2012-06-22,42.2,2012-06-21,1,,,,2,1,2,Severe Flood
INDOFLOODS-gauge-1085-2,2012-07-03,2012-07-03,13.8,2012-07-03,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-1085-3,2012-07-06,2012-07-06,17.6,2012-07-06,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-1085-4,2012-07-10,2012-07-10,14.8,2012-07-10,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-1085-5,2012-07-12,2012-07-12,13.2,2012-07-12,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-1085-6,2012-07-19,2012-07-20,48.2,2012-07-20,1,,,,2,2,1,Severe Flood
INDOFLOODS-gauge-1085-7,2012-07-22,2012-07-22,15.8,2012-07-22,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-1085-8,2012-07-27,2012-07-27,15.8,2012-07-27,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-1085-9,2012-07-29,2012-07-30,33.4,2012-07-29,1,,,,2,1,2,Severe Flood
INDOFLOODS-gauge-1085-10,2012-08-08,2012-08-08,48.2,2012-08-08,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-1085-11,2012-08-13,2012-08-13,13.6,2012-08-13,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-1085-12,2012-08-17,2012-08-17,26.6,2012-08-17,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-1085-13,2012-08-22,2012-08-22,17.0,2012-08-22,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-1085-14,2012-08-29,2012-08-29,21.2,2012-08-29,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-1085-15,2012-09-03,2012-09-05,36.4,2012-09-04,1,,,,3,2,2,Severe Flood
INDOFLOODS-gauge-1085-16,2012-09-13,2012-09-13,29.4,2012-09-13,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-1085-17,2012-09-18,2012-09-18,15.8,2012-09-18,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-1085-18,2012-10-08,2012-10-08,13.0,2012-10-08,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-1085-19,2013-10-16,2013-10-17,12.97,2013-10-16,1,,,,2,1,2,Severe Flood
INDOFLOODS-gauge-1085-20,2015-08-04,2015-08-05,12.44,2015-08-04,1,,,,2,1,2,Flood
INDOFLOODS-gauge-1085-21,2016-08-24,2016-08-24,12.3,2016-08-24,1,,,,1,1,1,Flood
INDOFLOODS-gauge-1085-22,2017-07-27,2017-07-29,14.5,2017-07-28,1,,,,3,2,2,Severe Flood
INDOFLOODS-gauge-1086-1,2010-06-27,2010-06-27,116.4,2010-06-27,1,,,,1,1,1,Flood
INDOFLOODS-gauge-1086-2,2010-07-15,2010-07-15,116.5,2010-07-15,1,,,,1,1,1,Flood
INDOFLOODS-gauge-1086-3,2010-07-17,2010-07-17,116.5,2010-07-17,1,,,,1,1,1,Flood
INDOFLOODS-gauge-1086-4,2010-07-20,2010-07-21,117.05,2010-07-20,1,,,,2,1,2,Severe Flood
INDOFLOODS-gauge-1086-5,2010-07-30,2010-07-30,116.4,2010-07-30,1,,,,1,1,1,Flood
INDOFLOODS-gauge-1086-6,2010-09-10,2010-09-10,116.35,2010-09-10,1,,,,1,1,1,Flood
INDOFLOODS-gauge-1086-7,2011-09-25,2011-09-25,116.35,2011-09-25,1,,,,1,1,1,Flood
INDOFLOODS-gauge-1086-8,2012-06-16,2012-06-17,150.2,2012-06-16,1,,,,2,1,2,Severe Flood
INDOFLOODS-gauge-1086-9,2012-06-21,2012-06-21,120.0,2012-06-21,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-1086-10,2012-06-26,2012-06-27,195.0,2012-06-27,1,,,,2,2,1,Severe Flood
INDOFLOODS-gauge-1086-11,2012-07-14,2012-07-15,154.2,2012-07-15,1,,,,2,2,1,Severe Flood
INDOFLOODS-gauge-1086-12,2012-07-19,2012-07-19,235.8,2012-07-19,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-1086-13,2012-07-23,2012-07-23,175.0,2012-07-23,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-1086-14,2012-08-31,2012-08-31,152.6,2012-08-31,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-1086-15,2015-07-01,2015-07-01,116.9,2015-07-01,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-1086-16,2016-07-22,2016-07-22,117.2,2016-07-22,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-1086-17,2016-07-24,2016-07-24,116.5,2016-07-24,1,,,,1,1,1,Flood
INDOFLOODS-gauge-1086-18,2016-07-27,2016-07-27,117.0,2016-07-27,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-1086-19,2017-08-12,2017-08-12,116.4,2017-08-12,1,,,,1,1,1,Flood
INDOFLOODS-gauge-1095-1,2010-10-26,2010-10-26,40.4,2010-10-26,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-1095-2,2011-08-08,2011-08-09,39.39,2011-08-08,1,,,,2,1,2,Flood
INDOFLOODS-gauge-1095-3,2012-07-05,2012-07-05,52.2,2012-07-05,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-1095-4,2012-07-08,2012-07-08,42.0,2012-07-08,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-1095-5,2012-07-15,2012-07-15,43.8,2012-07-15,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-1095-6,2012-08-12,2012-08-12,103.4,2012-08-12,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-1095-7,2012-08-14,2012-08-14,82.4,2012-08-14,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-1095-8,2012-10-03,2012-10-03,79.4,2012-10-03,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-1095-9,2013-10-15,2013-10-15,38.8,2013-10-15,1,,,,1,1,1,Flood
INDOFLOODS-gauge-1095-10,2015-08-03,2015-08-03,39.2,2015-08-03,1,,,,1,1,1,Flood
INDOFLOODS-gauge-1100-1,2010-10-26,2010-10-26,14.32,2010-10-26,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-1100-2,2011-08-10,2011-08-20,13.62,2011-08-13,1,,,,11,4,8,Flood
INDOFLOODS-gauge-1100-3,2011-08-28,2011-08-28,21.06,2011-08-28,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-1100-4,2015-07-28,2015-08-10,14.85,2015-08-05,1,,,,14,9,6,Severe Flood
INDOFLOODS-gauge-1100-5,2016-09-09,2016-09-09,13.25,2016-09-09,1,,,,1,1,1,Flood
INDOFLOODS-gauge-1100-6,2017-07-29,2017-07-29,13.15,2017-07-29,1,,,,1,1,1,Flood
INDOFLOODS-gauge-113-1,1970-07-15,1970-09-05,35.085,1970-08-12,1,10825.0,1970-08-12,422956.74,53,29,25,Severe Flood
INDOFLOODS-gauge-113-2,1970-09-23,1970-10-06,33.832,1970-10-01,1,5024.72,1970-10-01,58002.04,14,9,6,Flood
INDOFLOODS-gauge-113-3,1971-06-13,1971-09-24,34.872,1971-08-21,1,9080.0,1971-08-21,601650.03,104,70,35,Severe Flood
INDOFLOODS-gauge-113-4,1971-10-01,1971-10-21,33.852,1971-10-18,1,4414.15,1971-10-06,69570.75,21,18,4,Severe Flood
INDOFLOODS-gauge-113-5,1972-07-21,1972-08-21,34.334,1972-08-02,1,6725.23,1972-08-02,139323.93,32,13,20,Severe Flood
INDOFLOODS-gauge-113-6,1972-08-28,1972-08-28,32.882,1972-08-28,1,3683.9,1972-08-28,3683.9,1,1,1,Flood
INDOFLOODS-gauge-113-7,1972-08-30,1972-08-30,32.876999999999995,1972-08-30,1,2951.28,1972-08-30,2951.28,1,1,1,Flood
INDOFLOODS-gauge-113-8,1972-09-05,1972-09-15,33.539,1972-09-09,1,4470.9,1972-09-08,43965.89,11,5,7,Flood
INDOFLOODS-gauge-113-9,1972-09-28,1972-10-01,33.232,1972-09-29,1,4156.63,1972-09-29,13772.11,4,2,3,Flood
INDOFLOODS-gauge-113-10,1973-06-19,1973-07-05,33.542,1973-07-02,1,5252.89,1973-07-02,78041.94,17,14,4,Flood
INDOFLOODS-gauge-113-11,1973-07-07,1973-07-07,32.872,1973-07-07,1,4102.24,1973-07-07,4102.24,1,1,1,Flood
INDOFLOODS-gauge-113-12,1973-07-26,1973-10-23,34.681999999999995,1973-08-14,1,9855.66,1973-08-14,651153.32,90,20,71,Severe Flood
INDOFLOODS-gauge-113-13,1974-07-05,1974-07-11,33.882,1974-07-11,1,6625.32,1974-07-09,44299.35,7,7,1,Severe Flood
INDOFLOODS-gauge-113-14,1974-07-15,1974-10-04,35.352,1974-08-08,2,12650.0,1974-08-08,810071.32,82,25,58,Severe Flood
INDOFLOODS-gauge-113-15,1975-07-10,1975-07-11,32.897,1975-07-10,2,5880.46,1975-07-10,11759.13,2,1,2,Flood
INDOFLOODS-gauge-113-16,1975-07-14,1975-07-18,33.082,1975-07-15,1,6435.49,1975-07-18,30703.74,5,2,4,Flood
INDOFLOODS-gauge-113-17,1975-07-20,1975-07-20,32.852,1975-07-20,1,6049.28,1975-07-20,6049.28,1,1,1,Flood
INDOFLOODS-gauge-113-18,1975-07-22,1975-08-30,34.662,1975-08-03,3,9945.06,1975-08-03,294234.64,40,13,28,Severe Flood
INDOFLOODS-gauge-113-19,1975-09-02,1975-10-15,34.251999999999995,1975-09-23,1,8560.74,1975-09-22,272348.45,44,22,23,Severe Flood
INDOFLOODS-gauge-113-20,1976-07-06,1976-07-06,32.861999999999995,1976-07-06,1,6427.25,1976-07-06,6427.25,1,1,1,Flood
INDOFLOODS-gauge-113-21,1976-07-11,1976-07-13,33.014,1976-07-12,1,6808.92,1976-07-12,19773.1,3,2,2,Flood
INDOFLOODS-gauge-113-22,1976-07-16,1976-07-22,33.277,1976-07-19,1,7401.52,1976-07-19,49509.16,7,4,4,Flood
INDOFLOODS-gauge-113-23,1976-08-08,1976-08-09,32.942,1976-08-09,1,6579.56,1976-08-09,13089.12,2,2,1,Flood
INDOFLOODS-gauge-113-24,1976-08-12,1976-09-26,34.667,1976-08-26,1,10397.4,1976-08-27,369797.65,46,15,32,Severe Flood
INDOFLOODS-gauge-113-25,1976-09-29,1976-09-29,32.891999999999996,1976-09-29,1,5991.52,1976-09-29,5991.52,1,1,1,Flood
INDOFLOODS-gauge-113-26,1977-07-21,1977-09-14,34.647,1977-08-30,1,7410.99,1977-08-29,292116.84,56,41,16,Severe Flood
INDOFLOODS-gauge-113-27,1977-09-18,1977-09-18,32.942,1977-09-18,1,3991.78,1977-09-18,3991.78,1,1,1,Flood
INDOFLOODS-gauge-113-28,1977-09-23,1977-09-23,32.952,1977-09-23,1,3448.97,1977-09-23,3448.97,1,1,1,Flood
INDOFLOODS-gauge-113-29,1977-10-04,1977-10-11,33.967,1977-10-10,1,3889.24,1977-10-07,28563.87,8,7,2,Severe Flood
INDOFLOODS-gauge-113-30,1978-06-25,1978-06-25,32.882,1978-06-25,1,3623.72,1978-06-25,3623.72,1,1,1,Flood
INDOFLOODS-gauge-113-31,1978-06-27,1978-06-28,32.887,1978-06-27,1,4675.75,1978-06-27,8545.79,2,1,2,Flood
INDOFLOODS-gauge-113-32,1978-07-05,1978-07-14,33.192,1978-07-10,1,4695.61,1978-07-07,44232.14,10,6,5,Flood
INDOFLOODS-gauge-113-33,1978-07-16,1978-08-30,34.972,1978-08-07,1,8035.14,1978-08-07,292935.55,46,23,24,Severe Flood
INDOFLOODS-gauge-113-34,1978-09-01,1978-10-18,34.111999999999995,1978-09-27,1,4454.07,1978-09-27,154396.03,48,27,22,Severe Flood
INDOFLOODS-gauge-113-35,1979-07-16,1979-09-19,34.802,1979-07-31,2,6580.0,1979-07-31,338506.47,66,16,51,Severe Flood
INDOFLOODS-gauge-113-36,1980-07-15,1980-10-01,35.032,1980-08-20,1,7100.0,1980-08-20,455381.475,79,37,43,Severe Flood
INDOFLOODS-gauge-113-37,1981-06-30,1981-08-31,35.202,1981-08-06,1,10500.0,1981-08-06,427759.94,63,38,26,Severe Flood
INDOFLOODS-gauge-113-38,1982-07-17,1982-07-17,32.857,1982-07-17,1,3346.51,1982-07-17,3346.51,1,1,1,Flood
INDOFLOODS-gauge-113-39,1982-07-20,1982-08-05,33.236999999999995,1982-07-28,1,4845.28,1982-07-28,73668.97,17,9,9,Flood
INDOFLOODS-gauge-113-40,1982-08-10,1982-08-13,32.934,1982-08-11,1,3957.94,1982-08-10,14927.07,4,2,3,Flood
INDOFLOODS-gauge-113-41,1982-08-24,1982-09-22,33.974000000000004,1982-09-14,1,4811.99,1982-08-31,105669.59,30,22,9,Severe Flood
INDOFLOODS-gauge-113-42,1983-07-06,1983-07-12,33.412,1983-07-08,1,4028.19,1983-07-09,26714.1,7,3,5,Flood
INDOFLOODS-gauge-113-43,1983-07-17,1983-10-08,34.357,1983-09-19,1,6513.33,1983-09-01,425445.26,84,65,20,Severe Flood
INDOFLOODS-gauge-113-44,1983-10-14,1983-10-15,32.902,1983-10-14,1,3630.0,1983-10-14,7210.0,2,1,2,Flood
INDOFLOODS-gauge-113-45,1984-06-26,1984-06-28,33.052,1984-06-28,1,4364.74,1984-06-28,12419.55,3,3,1,Flood
INDOFLOODS-gauge-113-46,1984-06-30,1984-10-08,35.272,1984-08-02,1,10300.0,1984-08-02,626223.12,101,34,68,Severe Flood
INDOFLOODS-gauge-113-47,1985-07-07,1985-10-31,35.162,1985-09-08,1,12050.0,1985-09-08,621390.14,117,64,54,Severe Flood
INDOFLOODS-gauge-113-48,1986-07-01,1986-07-03,33.137,1986-07-02,1,4142.54,1986-07-03,11944.14,3,2,2,Flood
INDOFLOODS-gauge-113-49,1986-07-16,1986-08-15,34.504,1986-08-05,1,6315.95,1986-08-04,147137.87,31,21,11,Severe Flood
INDOFLOODS-gauge-113-50,1986-08-18,1986-10-04,34.522,1986-09-17,1,7080.33,1986-09-19,242715.04,48,31,18,Severe Flood
INDOFLOODS-gauge-113-51,1987-07-04,1987-07-07,33.132,1987-07-05,1,3800.0,1987-07-05,14430.0,4,2,3,Flood
INDOFLOODS-gauge-113-52,1987-07-09,1987-07-16,33.391999999999996,1987-07-11,1,4020.0,1987-07-12,30540.0,8,3,6,Flood
INDOFLOODS-gauge-113-53,1987-07-18,1987-10-05,36.382,1987-08-15,1,7000.0,1987-08-15,436091.58,80,29,52,Severe Flood
INDOFLOODS-gauge-113-54,1987-10-22,1987-10-22,33.042,1987-10-22,1,6032.58,1987-10-22,6032.58,1,1,1,Flood
INDOFLOODS-gauge-113-55,1988-07-07,1988-09-25,35.552,1988-08-29,3,16100.0,1988-08-29,700695.97,81,54,28,Severe Flood
INDOFLOODS-gauge-113-56,1989-06-30,1989-06-30,32.882,1989-06-30,1,3596.21,1989-06-30,3596.21,1,1,1,Flood
INDOFLOODS-gauge-113-57,1989-07-08,1989-10-12,34.967,1989-09-27,1,7460.98,1989-07-20,589836.21,97,82,16,Severe Flood
INDOFLOODS-gauge-113-58,1990-07-08,1990-10-10,35.202,1990-08-17,1,7450.0,1990-08-17,528701.0,95,41,55,Severe Flood
INDOFLOODS-gauge-113-59,1990-10-12,1990-10-12,32.857,1990-10-12,1,3900.0,1990-10-12,3900.0,1,1,1,Flood
INDOFLOODS-gauge-113-60,1991-08-13,1991-08-23,33.586999999999996,1991-08-17,1,4850.0,1991-08-17,50080.0,11,5,7,Flood
INDOFLOODS-gauge-113-61,1991-09-01,1991-09-29,35.001999999999995,1991-09-07,1,8097.0,1991-09-07,190663.0,29,7,23,Severe Flood
INDOFLOODS-gauge-113-62,1992-06-27,1992-06-27,32.931999999999995,1992-06-27,1,3600.0,1992-06-27,3600.0,1,1,1,Flood
INDOFLOODS-gauge-113-63,1992-07-05,1992-09-05,34.446999999999996,1992-08-28,1,6200.0,1992-08-28,293250.0,63,55,9,Severe Flood
INDOFLOODS-gauge-113-64,1992-09-07,1992-09-07,35.537,1992-09-07,1,3100.0,1992-09-07,3100.0,1,1,1,Severe Flood
INDOFLOODS-gauge-113-65,1992-09-16,1992-09-20,33.062,1992-09-19,1,3800.0,1992-09-19,18180.0,5,4,2,Flood
INDOFLOODS-gauge-113-66,1993-07-03,1993-07-07,33.622,1993-07-04,1,5150.0,1993-07-04,24450.0,5,2,4,Flood
INDOFLOODS-gauge-113-67,1993-07-22,1993-07-23,33.696999999999996,1993-07-23,1,5200.0,1993-07-23,8700.0,2,2,1,Flood
INDOFLOODS-gauge-113-68,1993-07-25,1993-10-12,35.372,1993-08-26,2,7380.0,1993-08-26,515920.0,80,33,48,Severe Flood
INDOFLOODS-gauge-113-69,1994-07-26,1994-10-01,34.982,1994-08-19,1,8450.0,1994-08-18,424170.0,68,25,44,Severe Flood
INDOFLOODS-gauge-113-70,1995-06-19,1995-06-23,33.251999999999995,1995-06-21,1,4700.0,1995-06-21,22235.0,5,3,3,Flood
INDOFLOODS-gauge-113-71,1995-06-25,1995-06-27,32.972,1995-06-26,1,4290.0,1995-06-26,12730.0,3,2,2,Flood
INDOFLOODS-gauge-113-72,1995-07-02,1995-10-08,35.5,1995-09-11,1,5997.0,1995-07-08,365122.0,99,72,28,Severe Flood
INDOFLOODS-gauge-113-73,1996-06-28,1996-10-14,35.592,1996-07-23,1,8555.0,1996-09-09,288900.6,109,26,84,Severe Flood
INDOFLOODS-gauge-113-74,1997-07-02,1997-10-05,35.141999999999996,1997-08-20,2,6481.0,1997-08-20,409727.0,96,50,47,Severe Flood
INDOFLOODS-gauge-113-75,1998-06-24,1998-06-24,32.861999999999995,1998-06-24,1,4150.0,1998-06-24,4150.0,1,1,1,Flood
INDOFLOODS-gauge-113-76,1998-06-26,1998-10-14,35.772,1998-08-24,1,10800.0,1998-08-24,917300.0,111,60,52,Severe Flood
INDOFLOODS-gauge-113-77,1998-10-30,1998-10-31,32.986999999999995,1998-10-30,1,3010.0,1998-10-30,5950.0,2,1,2,Flood
INDOFLOODS-gauge-113-78,1999-06-28,1999-10-17,35.672,1999-08-29,1,10050.0,1999-08-29,828069.96,112,63,50,Severe Flood
INDOFLOODS-gauge-113-79,1999-10-20,1999-10-30,34.082,1999-10-23,1,6480.0,1999-10-23,60300.0,11,4,8,Severe Flood
INDOFLOODS-gauge-113-80,2000-06-23,2000-10-09,35.827,2000-09-05,1,8272.0,2000-09-07,573930.94,109,75,35,Severe Flood
INDOFLOODS-gauge-113-81,2001-06-26,2001-07-07,33.647,2001-07-02,1,3870.0,2001-07-02,38550.0,12,7,6,Flood
INDOFLOODS-gauge-113-82,2001-07-15,2001-10-20,35.847,2001-08-30,1,7160.0,2001-08-31,582610.0,98,47,52,Severe Flood
INDOFLOODS-gauge-113-83,2002-07-03,2002-09-13,35.961999999999996,2002-07-30,1,7280.0,2002-07-30,394950.0,73,28,46,Severe Flood
INDOFLOODS-gauge-113-84,2002-09-18,2002-09-20,33.012,2002-09-19,1,3460.0,2002-09-19,10120.0,3,2,2,Flood
INDOFLOODS-gauge-113-85,2002-09-29,2002-10-02,33.077,2002-09-30,1,3550.0,2002-09-30,13880.0,4,2,3,Flood
INDOFLOODS-gauge-113-86,2003-06-24,2003-06-24,33.672,2003-06-24,1,2705.0,2003-06-24,2705.0,1,1,1,Flood
INDOFLOODS-gauge-113-87,2003-06-29,2003-10-12,37.736999999999995,2003-08-02,1,5570.0,2003-08-22,522690.0,106,35,72,Severe Flood
INDOFLOODS-gauge-113-88,2004-07-05,2004-09-17,35.961999999999996,2004-07-14,1,7490.0,2004-07-14,402120.0,75,10,66,Severe Flood
INDOFLOODS-gauge-113-89,2005-07-12,2005-08-01,34.192,2005-07-20,2,4890.0,2005-07-20,89690.0,21,9,13,Severe Flood
INDOFLOODS-gauge-113-90,2005-08-05,2005-09-16,34.972,2005-08-30,1,5870.0,2005-08-30,209940.0,43,26,18,Severe Flood
INDOFLOODS-gauge-113-91,2006-06-30,2006-06-30,32.922,2006-06-30,1,3410.0,2006-06-30,3410.0,1,1,1,Flood
INDOFLOODS-gauge-113-92,2006-07-02,2006-07-03,32.931999999999995,2006-07-03,1,3420.0,2006-07-03,6810.0,2,2,1,Flood
INDOFLOODS-gauge-113-93,2006-07-13,2006-08-12,33.667,2006-07-24,1,4215.0,2006-07-24,118395.0,31,12,20,Flood
INDOFLOODS-gauge-113-94,2006-08-23,2006-08-24,33.111999999999995,2006-08-24,1,3610.0,2006-08-24,6970.0,2,2,1,Flood
INDOFLOODS-gauge-113-95,2006-08-27,2006-09-06,33.762,2006-08-30,1,4310.0,2006-08-30,42860.0,11,4,8,Flood
INDOFLOODS-gauge-113-96,2006-09-11,2006-10-12,37.097,2006-10-01,1,5300.0,2006-09-28,135525.0,32,21,12,Severe Flood
INDOFLOODS-gauge-113-97,2007-07-14,2007-10-22,35.961999999999996,2007-08-11,1,7265.0,2007-08-02,570150.0,101,29,73,Severe Flood
INDOFLOODS-gauge-113-98,2008-07-17,2008-08-22,34.062,2008-07-29,1,456.0,2008-07-29,15247.0,37,13,25,Severe Flood
INDOFLOODS-gauge-113-99,2008-08-30,2008-09-09,33.342,2008-09-02,2,382.0,2008-08-31,1081.9,11,4,8,Flood
INDOFLOODS-gauge-113-100,2009-07-01,2009-07-25,34.562,2009-07-05,1,5350.0,2009-07-04,105365.0,25,5,21,Severe Flood
INDOFLOODS-gauge-113-101,2009-07-28,2009-09-18,35.361999999999995,2009-08-26,2,6650.0,2009-08-26,268395.0,53,30,24,Severe Flood
INDOFLOODS-gauge-113-102,2010-07-14,2010-07-16,33.152,2010-07-15,1,3735.0,2010-07-15,10925.0,3,2,2,Flood
INDOFLOODS-gauge-113-103,2010-07-18,2010-08-22,34.321999999999996,2010-07-23,1,4950.0,2010-07-23,151305.0,36,6,31,Severe Flood
INDOFLOODS-gauge-113-104,2010-08-28,2010-10-09,37.722,2010-09-12,2,6060.0,2010-08-30,188579.8,43,16,28,Severe Flood
INDOFLOODS-gauge-114-1,1974-07-19,1974-08-15,64.75,1974-08-09,1,1035.0,1974-08-09,14128.15,28,22,7,Severe Flood
INDOFLOODS-gauge-114-2,1974-08-22,1974-09-27,66.23,1974-09-15,1,1670.0,1974-09-15,31944.93,37,25,13,Severe Flood
INDOFLOODS-gauge-114-3,1975-06-26,1975-06-29,62.76,1975-06-27,1,782.73,1975-06-27,2289.8,4,2,3,Flood
